,TEN,NP,HHT,LNGI,VEH,COST_BURDALL,Tenure,Number of People,Household Type,Limited English speaking household,Number of Vehicles
671,-0.14557490504936726,-0.09622029495822508,-1.3675251992969735,-0.2716912880253209,0.74297849984287,0.0,Rented,2,Married couple household,At least one person in the household 14 and over speaks English only or speaks English 'very well',2 vehicles
672,-0.14557490504936726,-0.09622029495822508,-1.3675251992969735,-0.2716912880253209,0.74297849984287,1.0,Rented,2,Married couple household,At least one person in the household 14 and over speaks English only or speaks English 'very well',2 vehicles
673,-0.14557490504936726,-0.8730354511131103,0.1337020365710377,-0.2716912880253209,-0.46172480905061636,0.0,Rented,1,Nonfamily household: Male householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
674,-0.14557490504936726,-0.8730354511131103,1.1345201938163785,-0.2716912880253209,-0.46172480905061636,0.0,Rented,1,Nonfamily household: Female householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
675,-0.14557490504936726,-0.09622029495822508,-0.3667070420516327,-0.2716912880253209,-0.46172480905061636,1.0,Rented,2,"Other family household: Female householder, no spouse present",At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
676,-0.14557490504936726,-0.8730354511131103,0.1337020365710377,-0.2716912880253209,-0.46172480905061636,0.0,Rented,1,Nonfamily household: Male householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
677,-0.14557490504936726,0.6805948611966601,1.634929272439049,-0.2716912880253209,1.9476818087363563,1.0,Rented,3,Nonfamily household: Female householder: Not living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',3 vehicles
678,-0.14557490504936726,-0.09622029495822508,1.634929272439049,-0.2716912880253209,0.74297849984287,1.0,Rented,2,Nonfamily household: Female householder: Not living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',2 vehicles
679,-0.14557490504936726,-0.8730354511131103,1.1345201938163785,-0.2716912880253209,-0.46172480905061636,1.0,Rented,1,Nonfamily household: Female householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
680,-0.14557490504936726,-0.8730354511131103,0.1337020365710377,-0.2716912880253209,-1.6664281179441027,1.0,Rented,1,Nonfamily household: Male householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',No vehicles
681,-0.14557490504936726,-0.09622029495822508,-0.3667070420516327,-0.2716912880253209,-0.46172480905061636,0.0,Rented,2,"Other family household: Female householder, no spouse present",At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
682,-0.14557490504936726,-0.09622029495822508,-1.3675251992969735,-0.2716912880253209,0.74297849984287,0.0,Rented,2,Married couple household,At least one person in the household 14 and over speaks English only or speaks English 'very well',2 vehicles
683,-0.14557490504936726,3.7878554858162015,-0.3667070420516327,-0.2716912880253209,0.74297849984287,1.0,Rented,7,"Other family household: Female householder, no spouse present",At least one person in the household 14 and over speaks English only or speaks English 'very well',2 vehicles
684,-0.14557490504936726,1.4574100173515454,-0.3667070420516327,-0.2716912880253209,-1.6664281179441027,1.0,Rented,4,"Other family household: Female householder, no spouse present",At least one person in the household 14 and over speaks English only or speaks English 'very well',No vehicles
685,-0.14557490504936726,-0.09622029495822508,0.6341111151937081,3.680648015135481,-0.46172480905061636,1.0,Rented,2,Nonfamily household: Male householder: Not living alone,No one in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
686,-0.14557490504936726,0.6805948611966601,-0.3667070420516327,-0.2716912880253209,-0.46172480905061636,0.0,Rented,3,"Other family household: Female householder, no spouse present",At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
687,-0.14557490504936726,-0.09622029495822508,-0.8671161206743031,-0.2716912880253209,-0.46172480905061636,1.0,Rented,2,"Other family household: Male householder, no spouse present",At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
688,-0.14557490504936726,1.4574100173515454,-1.3675251992969735,3.680648015135481,-0.46172480905061636,1.0,Rented,4,Married couple household,No one in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
689,-0.14557490504936726,-0.8730354511131103,1.1345201938163785,-0.2716912880253209,-0.46172480905061636,0.0,Rented,1,Nonfamily household: Female householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
690,-0.14557490504936726,2.2342251735064305,-0.8671161206743031,3.680648015135481,0.74297849984287,1.0,Rented,5,"Other family household: Male householder, no spouse present",No one in the household 14 and over speaks English only or speaks English 'very well',2 vehicles
691,-0.14557490504936726,-0.09622029495822508,1.634929272439049,-0.2716912880253209,0.74297849984287,0.0,Rented,2,Nonfamily household: Female householder: Not living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',2 vehicles
692,-0.14557490504936726,-0.8730354511131103,0.1337020365710377,-0.2716912880253209,0.74297849984287,0.0,Rented,1,Nonfamily household: Male householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',2 vehicles
693,-0.14557490504936726,1.4574100173515454,-1.3675251992969735,-0.2716912880253209,0.74297849984287,0.0,Rented,4,Married couple household,At least one person in the household 14 and over speaks English only or speaks English 'very well',2 vehicles
694,-0.14557490504936726,-0.09622029495822508,-0.3667070420516327,-0.2716912880253209,-0.46172480905061636,0.0,Rented,2,"Other family household: Female householder, no spouse present",At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
695,-0.14557490504936726,-0.09622029495822508,-0.8671161206743031,-0.2716912880253209,-0.46172480905061636,1.0,Rented,2,"Other family household: Male householder, no spouse present",At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
696,-0.14557490504936726,-0.09622029495822508,1.634929272439049,-0.2716912880253209,0.74297849984287,0.0,Rented,2,Nonfamily household: Female householder: Not living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',2 vehicles
697,-0.14557490504936726,-0.8730354511131103,0.1337020365710377,-0.2716912880253209,-0.46172480905061636,0.0,Rented,1,Nonfamily household: Male householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
698,-0.14557490504936726,-0.09622029495822508,-0.8671161206743031,-0.2716912880253209,0.74297849984287,0.0,Rented,2,"Other family household: Male householder, no spouse present",At least one person in the household 14 and over speaks English only or speaks English 'very well',2 vehicles
699,-0.14557490504936726,-0.09622029495822508,-1.3675251992969735,-0.2716912880253209,-0.46172480905061636,1.0,Rented,2,Married couple household,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
700,-0.14557490504936726,-0.8730354511131103,1.1345201938163785,-0.2716912880253209,-0.46172480905061636,1.0,Rented,1,Nonfamily household: Female householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
701,-0.14557490504936726,-0.09622029495822508,-1.3675251992969735,-0.2716912880253209,-0.46172480905061636,0.0,Rented,2,Married couple household,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
702,-0.14557490504936726,-0.09622029495822508,-1.3675251992969735,-0.2716912880253209,-0.46172480905061636,0.0,Rented,2,Married couple household,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
703,-0.14557490504936726,-0.8730354511131103,1.1345201938163785,-0.2716912880253209,-1.6664281179441027,1.0,Rented,1,Nonfamily household: Female householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',No vehicles
704,-0.14557490504936726,-0.09622029495822508,-1.3675251992969735,-0.2716912880253209,0.74297849984287,1.0,Rented,2,Married couple household,At least one person in the household 14 and over speaks English only or speaks English 'very well',2 vehicles
705,-0.14557490504936726,-0.8730354511131103,0.1337020365710377,-0.2716912880253209,-0.46172480905061636,1.0,Rented,1,Nonfamily household: Male householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
706,6.869315832017043,-0.8730354511131103,1.1345201938163785,-0.2716912880253209,-0.46172480905061636,0.0,Occupied without payment of rent,1,Nonfamily household: Female householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
707,-0.14557490504936726,-0.8730354511131103,0.1337020365710377,-0.2716912880253209,-0.46172480905061636,1.0,Rented,1,Nonfamily household: Male householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
708,-0.14557490504936726,-0.8730354511131103,1.1345201938163785,-0.2716912880253209,-0.46172480905061636,0.0,Rented,1,Nonfamily household: Female householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
709,-0.14557490504936726,-0.09622029495822508,-1.3675251992969735,-0.2716912880253209,-0.46172480905061636,0.0,Rented,2,Married couple household,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
710,-0.14557490504936726,-0.09622029495822508,0.6341111151937081,-0.2716912880253209,0.74297849984287,0.0,Rented,2,Nonfamily household: Male householder: Not living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',2 vehicles
711,-0.14557490504936726,-0.09622029495822508,0.6341111151937081,-0.2716912880253209,0.74297849984287,0.0,Rented,2,Nonfamily household: Male householder: Not living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',2 vehicles
712,-0.14557490504936726,-0.8730354511131103,0.1337020365710377,-0.2716912880253209,-0.46172480905061636,0.0,Rented,1,Nonfamily household: Male householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
713,-0.14557490504936726,1.4574100173515454,-1.3675251992969735,-0.2716912880253209,-0.46172480905061636,0.0,Rented,4,Married couple household,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
714,-0.14557490504936726,0.6805948611966601,-0.3667070420516327,-0.2716912880253209,0.74297849984287,1.0,Rented,3,"Other family household: Female householder, no spouse present",At least one person in the household 14 and over speaks English only or speaks English 'very well',2 vehicles
715,-0.14557490504936726,-0.8730354511131103,0.1337020365710377,-0.2716912880253209,-0.46172480905061636,1.0,Rented,1,Nonfamily household: Male householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
716,-0.14557490504936726,-0.09622029495822508,-1.3675251992969735,-0.2716912880253209,0.74297849984287,0.0,Rented,2,Married couple household,At least one person in the household 14 and over speaks English only or speaks English 'very well',2 vehicles
717,-0.14557490504936726,-0.09622029495822508,1.634929272439049,-0.2716912880253209,0.74297849984287,1.0,Rented,2,Nonfamily household: Female householder: Not living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',2 vehicles
718,-0.14557490504936726,-0.8730354511131103,1.1345201938163785,-0.2716912880253209,-1.6664281179441027,0.0,Rented,1,Nonfamily household: Female householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',No vehicles
719,-0.14557490504936726,0.6805948611966601,-1.3675251992969735,-0.2716912880253209,0.74297849984287,0.0,Rented,3,Married couple household,At least one person in the household 14 and over speaks English only or speaks English 'very well',2 vehicles
720,-0.14557490504936726,1.4574100173515454,-1.3675251992969735,-0.2716912880253209,0.74297849984287,0.0,Rented,4,Married couple household,At least one person in the household 14 and over speaks English only or speaks English 'very well',2 vehicles
721,-0.14557490504936726,-0.09622029495822508,-0.3667070420516327,-0.2716912880253209,-0.46172480905061636,1.0,Rented,2,"Other family household: Female householder, no spouse present",At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
722,-0.14557490504936726,2.2342251735064305,-1.3675251992969735,-0.2716912880253209,0.74297849984287,0.0,Rented,5,Married couple household,At least one person in the household 14 and over speaks English only or speaks English 'very well',2 vehicles
723,-0.14557490504936726,-0.8730354511131103,0.1337020365710377,-0.2716912880253209,-1.6664281179441027,1.0,Rented,1,Nonfamily household: Male householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',No vehicles
724,-0.14557490504936726,1.4574100173515454,-1.3675251992969735,-0.2716912880253209,-0.46172480905061636,0.0,Rented,4,Married couple household,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
725,-0.14557490504936726,-0.8730354511131103,1.1345201938163785,-0.2716912880253209,-0.46172480905061636,1.0,Rented,1,Nonfamily household: Female householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
726,-0.14557490504936726,-0.8730354511131103,0.1337020365710377,-0.2716912880253209,-0.46172480905061636,0.0,Rented,1,Nonfamily household: Male householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
727,-0.14557490504936726,-0.09622029495822508,-0.8671161206743031,-0.2716912880253209,-0.46172480905061636,0.0,Rented,2,"Other family household: Male householder, no spouse present",At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
728,-0.14557490504936726,-0.8730354511131103,0.1337020365710377,-0.2716912880253209,-0.46172480905061636,0.0,Rented,1,Nonfamily household: Male householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
729,-0.14557490504936726,0.6805948611966601,1.634929272439049,-0.2716912880253209,3.152385117629843,0.0,Rented,3,Nonfamily household: Female householder: Not living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',4 vehicles
730,-0.14557490504936726,-0.8730354511131103,0.1337020365710377,-0.2716912880253209,-0.46172480905061636,0.0,Rented,1,Nonfamily household: Male householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
731,-0.14557490504936726,-0.09622029495822508,-1.3675251992969735,3.680648015135481,0.74297849984287,0.0,Rented,2,Married couple household,No one in the household 14 and over speaks English only or speaks English 'very well',2 vehicles
732,-0.14557490504936726,-0.09622029495822508,-0.3667070420516327,-0.2716912880253209,0.74297849984287,0.0,Rented,2,"Other family household: Female householder, no spouse present",At least one person in the household 14 and over speaks English only or speaks English 'very well',2 vehicles
733,-0.14557490504936726,1.4574100173515454,1.634929272439049,-0.2716912880253209,3.152385117629843,1.0,Rented,4,Nonfamily household: Female householder: Not living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',4 vehicles
734,-0.14557490504936726,1.4574100173515454,-1.3675251992969735,-0.2716912880253209,-0.46172480905061636,0.0,Rented,4,Married couple household,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
735,-0.14557490504936726,-0.8730354511131103,0.1337020365710377,-0.2716912880253209,-0.46172480905061636,0.0,Rented,1,Nonfamily household: Male householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
736,-0.14557490504936726,-0.09622029495822508,-1.3675251992969735,-0.2716912880253209,0.74297849984287,0.0,Rented,2,Married couple household,At least one person in the household 14 and over speaks English only or speaks English 'very well',2 vehicles
737,-0.14557490504936726,-0.8730354511131103,1.1345201938163785,-0.2716912880253209,-0.46172480905061636,0.0,Rented,1,Nonfamily household: Female householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
738,-0.14557490504936726,2.2342251735064305,-1.3675251992969735,-0.2716912880253209,1.9476818087363563,0.0,Rented,5,Married couple household,At least one person in the household 14 and over speaks English only or speaks English 'very well',3 vehicles
739,-0.14557490504936726,-0.09622029495822508,-0.3667070420516327,-0.2716912880253209,-0.46172480905061636,0.0,Rented,2,"Other family household: Female householder, no spouse present",At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
740,-0.14557490504936726,-0.09622029495822508,-0.8671161206743031,-0.2716912880253209,-0.46172480905061636,0.0,Rented,2,"Other family household: Male householder, no spouse present",At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
741,-0.14557490504936726,-0.09622029495822508,-1.3675251992969735,-0.2716912880253209,0.74297849984287,0.0,Rented,2,Married couple household,At least one person in the household 14 and over speaks English only or speaks English 'very well',2 vehicles
742,6.869315832017043,-0.09622029495822508,-0.8671161206743031,-0.2716912880253209,-0.46172480905061636,0.0,Occupied without payment of rent,2,"Other family household: Male householder, no spouse present",At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
743,-0.14557490504936726,-0.09622029495822508,-0.8671161206743031,-0.2716912880253209,3.152385117629843,0.0,Rented,2,"Other family household: Male householder, no spouse present",At least one person in the household 14 and over speaks English only or speaks English 'very well',4 vehicles
744,-0.14557490504936726,0.6805948611966601,-0.3667070420516327,-0.2716912880253209,-1.6664281179441027,1.0,Rented,3,"Other family household: Female householder, no spouse present",At least one person in the household 14 and over speaks English only or speaks English 'very well',No vehicles
745,-0.14557490504936726,-0.8730354511131103,1.1345201938163785,-0.2716912880253209,-0.46172480905061636,1.0,Rented,1,Nonfamily household: Female householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
746,-0.14557490504936726,-0.8730354511131103,0.1337020365710377,-0.2716912880253209,-0.46172480905061636,1.0,Rented,1,Nonfamily household: Male householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
747,-0.14557490504936726,-0.8730354511131103,0.1337020365710377,-0.2716912880253209,-0.46172480905061636,0.0,Rented,1,Nonfamily household: Male householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
748,-0.14557490504936726,-0.8730354511131103,0.1337020365710377,3.680648015135481,-1.6664281179441027,0.0,Rented,1,Nonfamily household: Male householder: Living alone,No one in the household 14 and over speaks English only or speaks English 'very well',No vehicles
749,-0.14557490504936726,-0.8730354511131103,0.1337020365710377,-0.2716912880253209,-0.46172480905061636,1.0,Rented,1,Nonfamily household: Male householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
750,-0.14557490504936726,0.6805948611966601,-0.3667070420516327,-0.2716912880253209,-1.6664281179441027,1.0,Rented,3,"Other family household: Female householder, no spouse present",At least one person in the household 14 and over speaks English only or speaks English 'very well',No vehicles
751,-0.14557490504936726,-0.8730354511131103,1.1345201938163785,-0.2716912880253209,-0.46172480905061636,1.0,Rented,1,Nonfamily household: Female householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
752,-0.14557490504936726,-0.09622029495822508,-1.3675251992969735,-0.2716912880253209,0.74297849984287,0.0,Rented,2,Married couple household,At least one person in the household 14 and over speaks English only or speaks English 'very well',2 vehicles
753,-0.14557490504936726,1.4574100173515454,0.6341111151937081,3.680648015135481,-1.6664281179441027,1.0,Rented,4,Nonfamily household: Male householder: Not living alone,No one in the household 14 and over speaks English only or speaks English 'very well',No vehicles
754,-0.14557490504936726,0.6805948611966601,-1.3675251992969735,-0.2716912880253209,-0.46172480905061636,1.0,Rented,3,Married couple household,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
755,-0.14557490504936726,1.4574100173515454,-1.3675251992969735,-0.2716912880253209,0.74297849984287,1.0,Rented,4,Married couple household,At least one person in the household 14 and over speaks English only or speaks English 'very well',2 vehicles
756,-0.14557490504936726,-0.09622029495822508,-1.3675251992969735,-0.2716912880253209,0.74297849984287,1.0,Rented,2,Married couple household,At least one person in the household 14 and over speaks English only or speaks English 'very well',2 vehicles
757,-0.14557490504936726,-0.8730354511131103,1.1345201938163785,-0.2716912880253209,-0.46172480905061636,1.0,Rented,1,Nonfamily household: Female householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
758,-0.14557490504936726,-0.8730354511131103,1.1345201938163785,-0.2716912880253209,-0.46172480905061636,1.0,Rented,1,Nonfamily household: Female householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
759,-0.14557490504936726,-0.8730354511131103,1.1345201938163785,-0.2716912880253209,0.74297849984287,0.0,Rented,1,Nonfamily household: Female householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',2 vehicles
760,-0.14557490504936726,-0.8730354511131103,0.1337020365710377,-0.2716912880253209,-1.6664281179441027,0.0,Rented,1,Nonfamily household: Male householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',No vehicles
761,-0.14557490504936726,-0.09622029495822508,-0.3667070420516327,-0.2716912880253209,-1.6664281179441027,1.0,Rented,2,"Other family household: Female householder, no spouse present",At least one person in the household 14 and over speaks English only or speaks English 'very well',No vehicles
762,-0.14557490504936726,-0.8730354511131103,0.1337020365710377,-0.2716912880253209,-0.46172480905061636,0.0,Rented,1,Nonfamily household: Male householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
763,-0.14557490504936726,0.6805948611966601,-1.3675251992969735,-0.2716912880253209,0.74297849984287,0.0,Rented,3,Married couple household,At least one person in the household 14 and over speaks English only or speaks English 'very well',2 vehicles
764,-0.14557490504936726,1.4574100173515454,-0.8671161206743031,-0.2716912880253209,-0.46172480905061636,0.0,Rented,4,"Other family household: Male householder, no spouse present",At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
765,-0.14557490504936726,-0.09622029495822508,1.634929272439049,-0.2716912880253209,0.74297849984287,0.0,Rented,2,Nonfamily household: Female householder: Not living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',2 vehicles
766,-0.14557490504936726,0.6805948611966601,-0.3667070420516327,-0.2716912880253209,-0.46172480905061636,0.0,Rented,3,"Other family household: Female householder, no spouse present",At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
767,-0.14557490504936726,-0.8730354511131103,1.1345201938163785,-0.2716912880253209,-1.6664281179441027,1.0,Rented,1,Nonfamily household: Female householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',No vehicles
768,-0.14557490504936726,-0.8730354511131103,1.1345201938163785,-0.2716912880253209,-0.46172480905061636,0.0,Rented,1,Nonfamily household: Female householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
769,6.869315832017043,-0.8730354511131103,1.1345201938163785,-0.2716912880253209,-1.6664281179441027,0.0,Occupied without payment of rent,1,Nonfamily household: Female householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',No vehicles
770,-0.14557490504936726,2.2342251735064305,-0.3667070420516327,3.680648015135481,-1.6664281179441027,1.0,Rented,5,"Other family household: Female householder, no spouse present",No one in the household 14 and over speaks English only or speaks English 'very well',No vehicles
771,-0.14557490504936726,0.6805948611966601,-0.3667070420516327,-0.2716912880253209,1.9476818087363563,0.0,Rented,3,"Other family household: Female householder, no spouse present",At least one person in the household 14 and over speaks English only or speaks English 'very well',3 vehicles
772,-0.14557490504936726,0.6805948611966601,-1.3675251992969735,-0.2716912880253209,0.74297849984287,0.0,Rented,3,Married couple household,At least one person in the household 14 and over speaks English only or speaks English 'very well',2 vehicles
773,-0.14557490504936726,-0.09622029495822508,0.6341111151937081,-0.2716912880253209,0.74297849984287,0.0,Rented,2,Nonfamily household: Male householder: Not living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',2 vehicles
774,-0.14557490504936726,-0.09622029495822508,-1.3675251992969735,-0.2716912880253209,0.74297849984287,1.0,Rented,2,Married couple household,At least one person in the household 14 and over speaks English only or speaks English 'very well',2 vehicles
775,-0.14557490504936726,-0.8730354511131103,0.1337020365710377,-0.2716912880253209,-0.46172480905061636,1.0,Rented,1,Nonfamily household: Male householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
776,-0.14557490504936726,-0.09622029495822508,-1.3675251992969735,-0.2716912880253209,0.74297849984287,1.0,Rented,2,Married couple household,At least one person in the household 14 and over speaks English only or speaks English 'very well',2 vehicles
777,-0.14557490504936726,-0.8730354511131103,1.1345201938163785,-0.2716912880253209,-0.46172480905061636,1.0,Rented,1,Nonfamily household: Female householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
778,-0.14557490504936726,-0.8730354511131103,1.1345201938163785,-0.2716912880253209,-0.46172480905061636,1.0,Rented,1,Nonfamily household: Female householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
779,-0.14557490504936726,-0.09622029495822508,-0.8671161206743031,-0.2716912880253209,-0.46172480905061636,0.0,Rented,2,"Other family household: Male householder, no spouse present",At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
780,-0.14557490504936726,-0.8730354511131103,0.1337020365710377,-0.2716912880253209,-0.46172480905061636,1.0,Rented,1,Nonfamily household: Male householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
781,-0.14557490504936726,-0.8730354511131103,0.1337020365710377,3.680648015135481,-0.46172480905061636,1.0,Rented,1,Nonfamily household: Male householder: Living alone,No one in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
782,-0.14557490504936726,-0.8730354511131103,0.1337020365710377,-0.2716912880253209,-0.46172480905061636,0.0,Rented,1,Nonfamily household: Male householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
783,-0.14557490504936726,-0.8730354511131103,0.1337020365710377,-0.2716912880253209,-0.46172480905061636,0.0,Rented,1,Nonfamily household: Male householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
784,-0.14557490504936726,2.2342251735064305,-1.3675251992969735,-0.2716912880253209,0.74297849984287,0.0,Rented,5,Married couple household,At least one person in the household 14 and over speaks English only or speaks English 'very well',2 vehicles
785,-0.14557490504936726,-0.8730354511131103,0.1337020365710377,-0.2716912880253209,-0.46172480905061636,1.0,Rented,1,Nonfamily household: Male householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
786,-0.14557490504936726,-0.09622029495822508,0.6341111151937081,-0.2716912880253209,0.74297849984287,0.0,Rented,2,Nonfamily household: Male householder: Not living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',2 vehicles
787,-0.14557490504936726,2.2342251735064305,-1.3675251992969735,3.680648015135481,-0.46172480905061636,1.0,Rented,5,Married couple household,No one in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
788,-0.14557490504936726,-0.09622029495822508,0.6341111151937081,-0.2716912880253209,0.74297849984287,0.0,Rented,2,Nonfamily household: Male householder: Not living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',2 vehicles
789,-0.14557490504936726,-0.8730354511131103,0.1337020365710377,-0.2716912880253209,-1.6664281179441027,0.0,Rented,1,Nonfamily household: Male householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',No vehicles
790,-0.14557490504936726,-0.09622029495822508,0.6341111151937081,-0.2716912880253209,-1.6664281179441027,0.0,Rented,2,Nonfamily household: Male householder: Not living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',No vehicles
791,-0.14557490504936726,-0.8730354511131103,1.1345201938163785,-0.2716912880253209,-0.46172480905061636,0.0,Rented,1,Nonfamily household: Female householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
792,-0.14557490504936726,-0.8730354511131103,0.1337020365710377,-0.2716912880253209,-0.46172480905061636,0.0,Rented,1,Nonfamily household: Male householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
793,6.869315832017043,3.0110403296613155,-1.3675251992969735,-0.2716912880253209,4.35708842652333,0.0,Occupied without payment of rent,6,Married couple household,At least one person in the household 14 and over speaks English only or speaks English 'very well',5 vehicles
794,-0.14557490504936726,-0.8730354511131103,0.1337020365710377,-0.2716912880253209,-0.46172480905061636,0.0,Rented,1,Nonfamily household: Male householder: Living alone,At least one person in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
795,-0.14557490504936726,1.4574100173515454,-1.3675251992969735,-0.2716912880253209,0.74297849984287,0.0,Rented,4,Married couple household,At least one person in the household 14 and over speaks English only or speaks English 'very well',2 vehicles
796,-0.14557490504936726,0.6805948611966601,-0.3667070420516327,-0.2716912880253209,-1.6664281179441027,1.0,Rented,3,"Other family household: Female householder, no spouse present",At least one person in the household 14 and over speaks English only or speaks English 'very well',No vehicles
797,-0.14557490504936726,-0.09622029495822508,-1.3675251992969735,-0.2716912880253209,0.74297849984287,0.0,Rented,2,Married couple household,At least one person in the household 14 and over speaks English only or speaks English 'very well',2 vehicles
798,-0.14557490504936726,-0.09622029495822508,-1.3675251992969735,3.680648015135481,-0.46172480905061636,0.0,Rented,2,Married couple household,No one in the household 14 and over speaks English only or speaks English 'very well',1 vehicle
